"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001667","ameboidal-type cell migration","15/300","212/18773",0.0707547169811321,4.42759433962264,6.3959321366948,1.71519892476748e-06,0.00128936370634298,0.00114556351945512,"amotl2a/cyt1/amotl2b/nrarpa/tns1b/churc1/cdh2/s1pr1/plod3/capzb/nusap1/celsr1a/lef1/aldh1l1/eaf1",15
"GO:0045103","intermediate filament-based process","7/300","39/18773",0.17948717948718,11.2317094017094,8.15102879769353,2.46218403502798e-06,0.00128936370634298,0.00114556351945512,"krt18a.1/krt8/krt4/krt18b/pleca/krt5/zgc:136930",7
"GO:0045104","intermediate filament cytoskeleton organization","7/300","39/18773",0.17948717948718,11.2317094017094,8.15102879769353,2.46218403502798e-06,0.00128936370634298,0.00114556351945512,"krt18a.1/krt8/krt4/krt18b/pleca/krt5/zgc:136930",7
"GO:0031424","keratinization","4/300","14/18773",0.285714285714286,17.8790476190476,8.05108291994308,5.6387743145199e-05,0.0188828567592713,0.0167768890500812,"krt8/krt4/krt5/zgc:136930",4
"GO:0040011","locomotion","19/300","426/18773",0.0446009389671361,2.79097809076682,4.76496513408808,6.00982073815127e-05,0.0188828567592713,0.0167768890500812,"amotl2a/kdrl/lgals3b/amotl2b/ackr4b/tmsb4x/plvapb/cnn2/si:dkey-12h9.6/ccn1/churc1/s1pr1/stk24b/lef1/maco1a/arpin/dpysl2b/aldh1l1/crkl",19
"GO:2000145","regulation of cell motility","15/300","291/18773",0.0515463917525773,3.22560137457045,4.87603234043781,7.38986292117819e-05,0.0193491244152849,0.017191154795583,"amotl2a/kdrl/amotl2b/tmsb4x/plvapb/cnn2/ccn1/churc1/s1pr1/stk24b/lef1/arpin/dpysl2b/aldh1l1/crkl",15
"GO:0030334","regulation of cell migration","14/300","270/18773",0.0518518518518519,3.24471604938272,4.73444858301087,0.00012030101682197,0.0239159555611071,0.0212486562859915,"amotl2a/kdrl/amotl2b/tmsb4x/plvapb/cnn2/ccn1/churc1/s1pr1/stk24b/lef1/arpin/dpysl2b/aldh1l1",14
"GO:0035329","hippo signaling","5/300","31/18773",0.161290322580645,10.0930107526882,6.4569551500216,0.000121787170266618,0.0239159555611071,0.0212486562859915,"yap1/amotl2a/amotl2b/si:dkey-6n21.12/wwc3",5
"GO:0040012","regulation of locomotion","15/300","310/18773",0.0483870967741935,3.02790322580645,4.58800754194657,0.000148941340772474,0.0259985384837285,0.0230989728496258,"amotl2a/kdrl/amotl2b/tmsb4x/plvapb/cnn2/ccn1/churc1/s1pr1/stk24b/lef1/arpin/dpysl2b/aldh1l1/crkl",15
"GO:0030216","keratinocyte differentiation","4/300","21/18773",0.19047619047619,11.9193650793651,6.38014313074042,0.000308650587282023,0.0484890072620058,0.0430811240774698,"krt8/krt4/krt5/zgc:136930",4
"GO:0045109","intermediate filament organization","4/300","22/18773",0.181818181818182,11.3775757575758,6.20643513714284,0.000372520666311856,0.0529828837199025,0.0470738073721671,"krt8/krt4/krt5/zgc:136930",4
"GO:0051216","cartilage development","11/300","201/18773",0.054726368159204,3.42459369817579,4.40407644006776,0.000404706941208676,0.0529828837199025,0.0470738073721671,"edn1/yap1/ogna/marcksl1a/foxl1/atg13/acsl4b/kif5ba/cdh2/sparc/dnmt1",11
"GO:0016071","mRNA metabolic process","18/300","474/18773",0.0379746835443038,2.37632911392405,3.86763047876128,0.000656624681719606,0.0773297973700163,0.0687053578429037,"cirbpb/pnrc2/zgc:162730/hnrnpub/lsm3/rbfox2/cpsf2/sf3b1/rbm17/smg6/cstf2/trnau1apb/mfap1/paxbp1/dis3l2/prpf4/luc7l/ssu72",18
"GO:0030336","negative regulation of cell migration","5/300","45/18773",0.111111111111111,6.95296296296296,5.0949616817076,0.000729660139993132,0.0773297973700163,0.0687053578429037,"churc1/stk24b/lef1/arpin/aldh1l1",5
"GO:0061448","connective tissue development","11/300","216/18773",0.0509259259259259,3.18677469135802,4.11930752912141,0.00073834943383211,0.0773297973700163,0.0687053578429037,"edn1/yap1/ogna/marcksl1a/foxl1/atg13/acsl4b/kif5ba/cdh2/sparc/dnmt1",11
"GO:2000146","negative regulation of cell motility","5/300","46/18773",0.108695652173913,6.8018115942029,5.02059994732234,0.000808072570945324,0.079342625559694,0.0704936992811512,"churc1/stk24b/lef1/arpin/aldh1l1",5
"GO:0040013","negative regulation of locomotion","5/300","47/18773",0.106382978723404,6.65709219858156,4.94842350730062,0.000892600009881589,0.0824867420896457,0.0732871587060673,"churc1/stk24b/lef1/arpin/aldh1l1",5
"GO:0006397","mRNA processing","14/300","334/18773",0.0419161676646707,2.62297405189621,3.81384740539717,0.00101926420545063,0.0889591148201629,0.079037680492838,"cirbpb/hnrnpub/lsm3/rbfox2/cpsf2/sf3b1/rbm17/cstf2/trnau1apb/mfap1/paxbp1/prpf4/luc7l/ssu72",14
"GO:0022603","regulation of anatomical structure morphogenesis","13/300","301/18773",0.0431893687707641,2.70264673311185,3.79487978083206,0.00116861870009354,0.0956769667968711,0.0850063037104433,"bcar1/amotl2a/amotl2b/thbs1b/pgam5/adgrg6/myh10/cemip2/churc1/s1pr1/kctd12.2/dbn1/dpysl2b",13
"GO:0060872","semicircular canal development","4/300","30/18773",0.133333333333333,8.34355555555556,5.12973162556761,0.00126221756335183,0.0956769667968711,0.0850063037104433,"adgrg6/arf1/cdh2/sparc",4
"GO:0060562","epithelial tube morphogenesis","12/300","267/18773",0.0449438202247191,2.81243445692884,3.80109607602331,0.00127894099473857,0.0956769667968711,0.0850063037104433,"marcksl1a/tmsb4x/nrarpa/cemip2/cdh2/sparc/tnnt2a/irx3b/gata5/mid1ip1b/ep300a/apex1",12
