"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","group"
"lyve1b",5.3310210276443e-65,-1.01660237279735,0.739,0.821,1.16232251465729e-60,"LEC__preLEC"
"lyz",2.38733717735183e-40,-2.1914421778741,0.082,0.261,5.20511124778019e-36,"LEC__preLEC"
"rpl37.1",9.54711845076549e-33,-0.307683868760687,0.997,0.996,2.0815582358204e-28,"LEC__preLEC"
"atp6v0e1",6.15490174507591e-32,0.501255971858469,0.872,0.683,1.3419532274789e-27,"LEC__preLEC"
"f13a1b",4.07496371962623e-29,0.781996625390023,0.392,0.19,8.88464339790108e-25,"LEC__preLEC"
"mt-co1",1.24677125405072e-26,-0.373094931731526,0.95,0.944,2.71833536520678e-22,"LEC__preLEC"
"tnfaip8l3",3.30720110159985e-25,5.32102780002845,0.061,0.001,7.21069056181815e-21,"LEC__preLEC"
"lysmd2",1.01652792338243e-24,0.928471203793221,0.224,0.084,2.21633583135071e-20,"LEC__preLEC"
"hsp90b1",1.69615888274204e-24,0.610913218466595,0.622,0.412,3.69813521204247e-20,"LEC__preLEC"
"dnajb11",1.06603212567663e-22,0.546907205777814,0.419,0.224,2.32426984361276e-18,"LEC__preLEC"
"calr3b",4.06205536267533e-22,0.53362140076381,0.584,0.374,8.85649930724103e-18,"LEC__preLEC"
"nfyba",3.00791891188882e-21,0.667073825716034,0.333,0.167,6.55816560359119e-17,"LEC__preLEC"
"dut",4.80912694822292e-21,0.581984785915943,0.512,0.316,1.04853394852104e-16,"LEC__preLEC"
"hspd1",6.44776786209348e-21,0.565660576032701,0.379,0.203,1.40580682697224e-16,"LEC__preLEC"
"krt4",6.76979006818467e-21,-0.803250368077126,0.627,0.663,1.4760173285663e-16,"LEC__preLEC"
"srsf3a",7.92464697082364e-21,0.659755211515464,0.301,0.144,1.72781077904868e-16,"LEC__preLEC"
"hyou1",8.38950659398628e-21,0.737787871255835,0.307,0.15,1.82916412268683e-16,"LEC__preLEC"
"rrm2",1.70223837013193e-20,0.953236661995134,0.19,0.075,3.71139031839864e-16,"LEC__preLEC"
"calr",1.81925652777533e-20,0.559538327780815,0.619,0.418,3.96652500750856e-16,"LEC__preLEC"
"hspa5",1.68544471549589e-19,0.572522843892251,0.577,0.379,3.67477511319569e-15,"LEC__preLEC"
"rab5if",1.0373459262778e-18,0.458009168601167,0.412,0.23,2.26172532306348e-14,"LEC__preLEC"
"snx12",2.29555715708362e-18,0.366569416254733,0.74,0.543,5.00500326958943e-14,"LEC__preLEC"
"zgc:153867",2.45463355229852e-18,-0.27183509510798,0.962,0.963,5.35183753407647e-14,"LEC__preLEC"
"canx",2.6101818814118e-18,0.443125753882406,0.593,0.385,5.69097955604215e-14,"LEC__preLEC"
"CR383676.2",2.90986150897645e-18,-0.199946980601551,1,1,6.34437104802135e-14,"LEC__preLEC"
"actb2",1.22127633169277e-17,-0.220998079901149,1,0.999,2.66274878598975e-13,"LEC__preLEC"
"zgc:171772",1.71313998727831e-17,-0.201198996590889,0.997,0.999,3.7351591142629e-13,"LEC__preLEC"
"alyref",4.94027881708888e-17,0.351528269589469,0.671,0.443,1.07712899048989e-12,"LEC__preLEC"
"slc39a7",5.63035348195809e-17,0.455957267414487,0.392,0.221,1.22758596967132e-12,"LEC__preLEC"
"atp5mc1",8.2854594075701e-17,0.330668477495255,0.816,0.64,1.80647871463251e-12,"LEC__preLEC"
"arpp19a",1.09238296949818e-16,0.584588231492212,0.214,0.097,2.38172258839689e-12,"LEC__preLEC"
"egr1",2.93991714704376e-16,0.768102645288092,0.205,0.096,6.4099013556995e-12,"LEC__preLEC"
"nmt1a",3.27075776580135e-16,0.558672537209458,0.25,0.123,7.13123315677668e-12,"LEC__preLEC"
"ilf2",6.9901859278114e-16,0.31978463287819,0.52,0.316,1.52407023784072e-11,"LEC__preLEC"
"psmd8",9.13425284659754e-16,0.354232772808897,0.607,0.401,1.99154114814366e-11,"LEC__preLEC"
"fbl",1.14322010277768e-15,0.373763066820739,0.445,0.272,2.49256279008617e-11,"LEC__preLEC"
"manf",1.62558116951517e-15,0.513619363281331,0.355,0.202,3.54425462389393e-11,"LEC__preLEC"
"pa2g4a",1.71931771383644e-15,0.388531536609774,0.492,0.309,3.74862841147759e-11,"LEC__preLEC"
"hadhb",1.84785499523413e-15,0.468765829489401,0.28,0.145,4.02887824610898e-11,"LEC__preLEC"
"prmt1",2.07054577238018e-15,0.330777259986112,0.571,0.377,4.51441094752051e-11,"LEC__preLEC"
"jagn1b",2.57551668406995e-15,0.450117428505166,0.276,0.143,5.61539902627772e-11,"LEC__preLEC"
"txnrd3",4.18432219432657e-15,0.435123893831791,0.232,0.114,9.12307768029022e-11,"LEC__preLEC"
"smdt1b",7.24726445096606e-15,0.318382238919508,0.53,0.334,1.58012106824413e-10,"LEC__preLEC"
"timm10",8.03941834105297e-15,0.527922132728493,0.29,0.156,1.75283438089978e-10,"LEC__preLEC"
"polr2l",8.26596188986314e-15,0.34955647320737,0.529,0.343,1.80222767084686e-10,"LEC__preLEC"
"drg2",8.65479894965517e-15,0.453942619293476,0.264,0.138,1.88700581499332e-10,"LEC__preLEC"
"tbcb",1.26173973569664e-14,0.406895611064104,0.419,0.254,2.75097114573939e-10,"LEC__preLEC"
"phb",1.29924656202161e-14,0.452308082847956,0.402,0.241,2.83274727917572e-10,"LEC__preLEC"
"krt8",1.47299613971193e-14,-0.292081567990082,0.978,0.971,3.21157348341392e-10,"LEC__preLEC"
"mylk5",1.54849120071989e-14,0.483643467860709,0.336,0.188,3.37617536492957e-10,"LEC__preLEC"
"si:dkey-151g10.6",1.6227626815104e-14,-0.160186431747507,0.999,1,3.53810947449713e-10,"LEC__preLEC"
"cnbpa",1.89972057437369e-14,0.341458503954342,0.621,0.421,4.14196076830695e-10,"LEC__preLEC"
"oaz1a",2.06859719136752e-14,0.316363101392118,0.801,0.602,4.5101624563386e-10,"LEC__preLEC"
"prdx3",2.30134472424673e-14,0.36142663123866,0.41,0.244,5.01762190227515e-10,"LEC__preLEC"
"pdia4",2.31785829923325e-14,0.650685905011288,0.222,0.111,5.05362644981826e-10,"LEC__preLEC"
"psmb1",2.80292572634227e-14,0.290134246309944,0.771,0.571,6.11121896114405e-10,"LEC__preLEC"
"ndufs7",3.02107234704802e-14,0.371096966589034,0.468,0.291,6.5868440382688e-10,"LEC__preLEC"
"tfg",3.89804822836128e-14,0.345681424911993,0.343,0.192,8.4989145522961e-10,"LEC__preLEC"
"pwp2h",7.76624033191015e-14,0.837908630802649,0.157,0.069,1.69327337956637e-09,"LEC__preLEC"
"aimp1a",8.18555846380931e-14,0.331800389214731,0.453,0.283,1.78469731186434e-09,"LEC__preLEC"
"hikeshi",8.40479628151918e-14,0.450202166823566,0.233,0.118,1.83249773325963e-09,"LEC__preLEC"
"arf5",9.35477231067138e-14,0.331501500881237,0.574,0.374,2.03962100689568e-09,"LEC__preLEC"
"gskip",9.77417830714648e-14,0.365976885203767,0.31,0.171,2.13106409630715e-09,"LEC__preLEC"
"lmf2b",1.1741456369025e-13,0.718607984764974,0.177,0.082,2.55998973213852e-09,"LEC__preLEC"
"psmc4",1.19056291357718e-13,0.381453227143875,0.48,0.306,2.59578432047233e-09,"LEC__preLEC"
"si:ch211-156b7.4",1.38231563651668e-13,0.515788782045578,0.274,0.152,3.01386278229731e-09,"LEC__preLEC"
"wdr3",1.89425526129234e-13,0.541449619208337,0.232,0.121,4.13004474619569e-09,"LEC__preLEC"
"snu13b",1.93502890073546e-13,0.376018124082602,0.432,0.272,4.21894351227352e-09,"LEC__preLEC"
"efna1b",1.96696458736362e-13,0.40966862011985,0.403,0.25,4.28857288982889e-09,"LEC__preLEC"
"rbmx",2.42007270887649e-13,0.38721282902053,0.347,0.202,5.27648452716341e-09,"LEC__preLEC"
"aars1",2.84520285850334e-13,0.470941349292124,0.245,0.128,6.20339579239484e-09,"LEC__preLEC"
"znf330",2.94730149866657e-13,0.414510969007589,0.233,0.12,6.42600145754272e-09,"LEC__preLEC"
"pa2g4b",3.01414582030827e-13,0.324206210268011,0.544,0.354,6.57174213201812e-09,"LEC__preLEC"
"cpsf6",3.54504554254636e-13,0.370632882287744,0.392,0.235,7.72926279641382e-09,"LEC__preLEC"
"zgc:153675",3.86693345900416e-13,0.536630301015107,0.19,0.093,8.43107502066677e-09,"LEC__preLEC"
"zgc:56525",4.04490403014674e-13,0.387005983803332,0.333,0.193,8.81910425692893e-09,"LEC__preLEC"
"FH",4.11225079737384e-13,0.707644394267222,0.144,0.062,8.96594041351418e-09,"LEC__preLEC"
"mpc2",5.49311518042945e-13,0.306411111097216,0.389,0.231,1.19766390278903e-08,"LEC__preLEC"
"ppih",7.27929577445566e-13,0.463186984464535,0.25,0.136,1.58710485770457e-08,"LEC__preLEC"
"vash2",7.75350633974065e-13,0.501020960362397,0.182,0.087,1.69049698725365e-08,"LEC__preLEC"
"snrpg",1.18846078059014e-12,0.246065915664334,0.598,0.396,2.59120103992069e-08,"LEC__preLEC"
"b2m",1.27313027048203e-12,0.867826688369059,0.105,0.039,2.77580592873198e-08,"LEC__preLEC"
"ube2l3a",1.49273490733925e-12,0.380412081611202,0.367,0.218,3.25460991847178e-08,"LEC__preLEC"
"uqcrfs1",1.5112440524884e-12,0.285773393607222,0.641,0.445,3.29496540764047e-08,"LEC__preLEC"
"timm9",1.68085407661221e-12,0.366362526684582,0.321,0.186,3.66476614323761e-08,"LEC__preLEC"
"tcta",1.89855359339096e-12,0.395898281367292,0.239,0.127,4.13941639967032e-08,"LEC__preLEC"
"med6",1.94732358687535e-12,0.355970398618164,0.483,0.321,4.24574961646433e-08,"LEC__preLEC"
"apex1",2.3489479979176e-12,0.260303178497086,0.539,0.349,5.12141131985975e-08,"LEC__preLEC"
"oxsr1a",2.61799963086113e-12,0.32357634378494,0.422,0.262,5.70802459516651e-08,"LEC__preLEC"
"psmd4a",3.00958813164811e-12,0.300595885598663,0.329,0.19,6.56180500343238e-08,"LEC__preLEC"
"hnrnpa0b",3.08971413665827e-12,0.23180790705176,0.889,0.783,6.73650373215602e-08,"LEC__preLEC"
"si:dkey-7j14.6",3.40297605728277e-12,0.332318475095926,0.588,0.4,7.41950869769363e-08,"LEC__preLEC"
"tars1",3.62604036492292e-12,0.342337584367152,0.24,0.128,7.90585580764145e-08,"LEC__preLEC"
"ssb",3.67448778095004e-12,0.347699878756518,0.313,0.185,8.01148570880536e-08,"LEC__preLEC"
"cmasa",3.91646587851045e-12,0.803237273317425,0.099,0.036,8.53907055491633e-08,"LEC__preLEC"
"acadm",4.03392029370132e-12,0.393625222388534,0.284,0.162,8.79515641635698e-08,"LEC__preLEC"
"fkbp1aa",4.3097459820618e-12,0.174884171530513,0.981,0.952,9.39653916468935e-08,"LEC__preLEC"
"psmd6",4.61951186603081e-12,0.286362572544832,0.358,0.213,1.0071921721507e-07,"LEC__preLEC"
"llph",5.19883522817563e-12,0.581603411143173,0.197,0.102,1.13350204479913e-07,"LEC__preLEC"
"PSMD2",5.20739879217603e-12,0.450561670526909,0.207,0.106,1.13536915865814e-07,"LEC__preLEC"
"txn2",5.40747965116384e-12,0.376310901495519,0.28,0.156,1.17899278834325e-07,"LEC__preLEC"
"hacd2",5.61140321063898e-12,0.322471150227789,0.292,0.166,1.22345424201562e-07,"LEC__preLEC"
"dap",5.6853906547596e-12,0.339447584066264,0.24,0.129,1.23958572445724e-07,"LEC__preLEC"
"nsfl1c",5.81998758717503e-12,0.323000780696415,0.412,0.262,1.26893189363177e-07,"LEC__preLEC"
"h2az2b",5.99043439547374e-12,0.238639282495344,0.959,0.895,1.30609441124514e-07,"LEC__preLEC"
"hnrnpc",6.44470644551126e-12,0.236839853799914,0.414,0.255,1.40513934631482e-07,"LEC__preLEC"
"si:zfos-169g10.3",6.97409362193725e-12,0.284442271414443,0.285,0.16,1.52056163239098e-07,"LEC__preLEC"
"si:ch211-51e12.7",7.00109943849033e-12,0.30487724192425,0.487,0.318,1.52644971057405e-07,"LEC__preLEC"
"fosl2",7.03988145246703e-12,0.615305213995664,0.185,0.094,1.53490535308139e-07,"LEC__preLEC"
"ech1",8.41051022790745e-12,0.863435813447417,0.105,0.041,1.83374354499066e-07,"LEC__preLEC"
"abracl",8.86150080911058e-12,0.249526970858734,0.573,0.387,1.93207302141038e-07,"LEC__preLEC"
"tspan36",9.17302963150898e-12,0.422211617480832,0.281,0.164,1.9999956505579e-07,"LEC__preLEC"
"naa20",9.88362476255451e-12,0.28927040480989,0.368,0.219,2.15492670697976e-07,"LEC__preLEC"
"uqcrc1",1.06250222764512e-11,0.308974527472895,0.517,0.346,2.31657360693465e-07,"LEC__preLEC"
"kars1",1.12088556044381e-11,0.341741256601117,0.429,0.273,2.44386678743564e-07,"LEC__preLEC"
"sf3b5",1.1584503929168e-11,0.306033916897092,0.512,0.342,2.52576939167649e-07,"LEC__preLEC"
"cox6a1",1.16703476391673e-11,0.232925455457225,0.876,0.722,2.54448589576764e-07,"LEC__preLEC"
"bola3",1.31914342804472e-11,0.503853213706492,0.158,0.075,2.8761284161659e-07,"LEC__preLEC"
"prpf4",1.36527185391599e-11,0.587961514079187,0.177,0.089,2.97670222309304e-07,"LEC__preLEC"
"ndufs4",1.36953416194451e-11,0.305334875853335,0.369,0.223,2.98599533328762e-07,"LEC__preLEC"
"acp1",1.46339264837855e-11,0.43586606160043,0.262,0.149,3.19063499125975e-07,"LEC__preLEC"
"thop1",1.47731406491286e-11,0.411603345530352,0.187,0.095,3.22098785572951e-07,"LEC__preLEC"
"fcf1",1.52390789626718e-11,0.573160742351947,0.173,0.086,3.32257638623133e-07,"LEC__preLEC"
"bcas2",1.57215234364831e-11,0.301790846634523,0.375,0.229,3.42776375485642e-07,"LEC__preLEC"
"rpn1",1.64515856292779e-11,0.291797437083964,0.548,0.363,3.58693921475146e-07,"LEC__preLEC"
"commd9",1.71227184855642e-11,0.442976695932848,0.21,0.111,3.73326631140756e-07,"LEC__preLEC"
"rbm4.3",1.75627243458287e-11,0.257593141703784,0.601,0.409,3.82920078912102e-07,"LEC__preLEC"
"zgc:91860",1.81750350569019e-11,0.900545209811645,0.096,0.036,3.96270289345631e-07,"LEC__preLEC"
"aip",1.90189536166172e-11,0.289365801011024,0.488,0.315,4.14670245703105e-07,"LEC__preLEC"
"rpf2",1.90602427041308e-11,0.430923226940269,0.197,0.102,4.15570471678164e-07,"LEC__preLEC"
"cyt1l",1.9136124967476e-11,-0.841912963423756,0.357,0.413,4.17224932665878e-07,"LEC__preLEC"
"rars1",2.01641486242632e-11,0.596379176049352,0.179,0.091,4.39638932454811e-07,"LEC__preLEC"
"gpalpp1",2.10350005882173e-11,0.515440100611487,0.199,0.104,4.58626117824902e-07,"LEC__preLEC"
"sf3a1",2.4790141849262e-11,0.371363802054957,0.257,0.145,5.40499462739459e-07,"LEC__preLEC"
"prpf39",2.51165040578357e-11,0.229054463937527,0.277,0.157,5.47615137972993e-07,"LEC__preLEC"
"trmt112",2.5420652423521e-11,0.323776600876672,0.281,0.163,5.54246484790028e-07,"LEC__preLEC"
"copb1",2.69468355165862e-11,0.355236379764287,0.294,0.172,5.8752185476813e-07,"LEC__preLEC"
"atp5pd",2.96776716865971e-11,0.245461259585206,0.76,0.569,6.47062275782876e-07,"LEC__preLEC"
"ebna1bp2",2.98903791296898e-11,0.303746874327312,0.344,0.209,6.51699936164628e-07,"LEC__preLEC"
"h2ax",3.06636483230928e-11,0.374857628904312,0.296,0.176,6.68559524388392e-07,"LEC__preLEC"
"sema6d",3.13556419937759e-11,0.489709094096765,0.163,0.079,6.83647062390295e-07,"LEC__preLEC"
"cnot6a",3.14915118514001e-11,0.329691714728407,0.264,0.149,6.86609432896076e-07,"LEC__preLEC"
"lyar",3.22670478489181e-11,0.244462989116341,0.258,0.146,7.03518444249961e-07,"LEC__preLEC"
"sod2",3.41417943094424e-11,0.761302584530849,0.13,0.058,7.44393541328772e-07,"LEC__preLEC"
"si:ch211-11k18.4",3.47473042288313e-11,0.416226180780035,0.227,0.124,7.57595474101208e-07,"LEC__preLEC"
"atp5mc3a",3.71179341199459e-11,0.241790756340976,0.847,0.687,8.0928231761718e-07,"LEC__preLEC"
"etfb",3.88474842683314e-11,0.259824725081263,0.432,0.279,8.46991699502429e-07,"LEC__preLEC"
"si:zfos-2326c3.2",3.94186860746904e-11,0.439808047937678,0.267,0.153,8.59445612486475e-07,"LEC__preLEC"
"fen1",3.99379072986248e-11,0.331491497186133,0.319,0.196,8.70766192831917e-07,"LEC__preLEC"
"iqgap2",4.03437415594531e-11,0.285476084324671,0.413,0.258,8.79614597220755e-07,"LEC__preLEC"
"eif2s1a",4.1410131952822e-11,0.33142969051343,0.33,0.201,9.02865106967377e-07,"LEC__preLEC"
"atp2a2b",4.17673364554056e-11,0.590422697550626,0.164,0.082,9.10653236737208e-07,"LEC__preLEC"
"fzd7a",4.21228707498933e-11,0.298161508840223,0.321,0.191,9.18404950959923e-07,"LEC__preLEC"
"actr2a",4.42285166627771e-11,0.228208034693206,0.399,0.248,9.6431434879853e-07,"LEC__preLEC"
"yap1",4.53755560066609e-11,-1.39150368202325,0.085,0.159,9.89323247613229e-07,"LEC__preLEC"
"got2b",4.72141331222691e-11,0.322592003749622,0.273,0.158,1.02940974446483e-06,"LEC__preLEC"
"rap2c",5.23925108511287e-11,0.268505017752903,0.512,0.333,1.14231391408716e-06,"LEC__preLEC"
"mydgf",5.50690913380376e-11,0.281347855759454,0.489,0.329,1.20067139844323e-06,"LEC__preLEC"
"bahcc1b",5.58376460219382e-11,0.303244173218249,0.421,0.271,1.21742819621632e-06,"LEC__preLEC"
"inppl1a",5.72610488097184e-11,0.471724582955657,0.174,0.088,1.24846264719829e-06,"LEC__preLEC"
"psmd11a",5.73602622093008e-11,0.26913685016351,0.273,0.156,1.25062579694938e-06,"LEC__preLEC"
"blcap",5.78754296619858e-11,0.268638932365175,0.491,0.321,1.26185799292028e-06,"LEC__preLEC"
"cmc1",6.0795656475064e-11,0.497708339344286,0.164,0.082,1.32552769812582e-06,"LEC__preLEC"
"si:dkey-169i5.4",6.52749873514763e-11,1.15233241753252,0.064,0.018,1.42319054922424e-06,"LEC__preLEC"
"stab2",6.84931850534773e-11,0.290755276553176,0.879,0.764,1.49335691372097e-06,"LEC__preLEC"
"trip12",7.10261107452264e-11,0.540910888735781,0.179,0.092,1.54858229257817e-06,"LEC__preLEC"
"pgd",7.13488830359852e-11,0.42274979759626,0.187,0.098,1.55561969683359e-06,"LEC__preLEC"
"lhfpl2a",7.13587055681166e-11,0.244499479439878,0.366,0.225,1.55583385750165e-06,"LEC__preLEC"
"m6pr",7.21010108321935e-11,0.362758493631004,0.224,0.123,1.57201833917431e-06,"LEC__preLEC"
"tomm20a",7.54448810292291e-11,0.351639311058142,0.323,0.197,1.64492474108028e-06,"LEC__preLEC"
"gars1",7.72777939373389e-11,0.305193312716246,0.373,0.237,1.6848877412158e-06,"LEC__preLEC"
"psmb5",8.01318800081363e-11,0.274786750392212,0.523,0.355,1.7471153798174e-06,"LEC__preLEC"
"gnpda2",8.25319122181929e-11,0.484829993075695,0.164,0.082,1.79944328209326e-06,"LEC__preLEC"
"nolc1",8.81155497215452e-11,0.365916545793846,0.244,0.138,1.92118333057885e-06,"LEC__preLEC"
"dnajc19",9.07562037579548e-11,0.386719569230604,0.226,0.124,1.97875751053469e-06,"LEC__preLEC"
"micos10",9.48467965832616e-11,0.247208038273832,0.306,0.181,2.06794470590485e-06,"LEC__preLEC"
"gar1",9.60536474150319e-11,0.403856416246644,0.213,0.116,2.09425767458994e-06,"LEC__preLEC"
"copa",9.88930916976019e-11,0.414296626749196,0.253,0.147,2.15616607828281e-06,"LEC__preLEC"
"acadl",1.02032236245468e-10,0.522088156314373,0.154,0.074,2.22460884685993e-06,"LEC__preLEC"
"sirt2",1.07471095954144e-10,0.27417050600426,0.266,0.154,2.3431923050882e-06,"LEC__preLEC"
"sae1",1.09197037642783e-10,0.316798346951661,0.296,0.174,2.38082301172561e-06,"LEC__preLEC"
"nudt21",1.11000276775942e-10,0.232755604609034,0.369,0.227,2.42013903454586e-06,"LEC__preLEC"
"rtraf",1.12078281582555e-10,0.425100990696043,0.226,0.126,2.44364277334444e-06,"LEC__preLEC"
"mccc1",1.1569525065638e-10,0.545223310190766,0.138,0.064,2.52250355006106e-06,"LEC__preLEC"
"ENSDARG00000071353",1.21886144118893e-10,0.478233271328549,0.199,0.108,2.65748360022423e-06,"LEC__preLEC"
"prkcsh",1.25544875408905e-10,0.2431285635548,0.518,0.341,2.73725491854036e-06,"LEC__preLEC"
"krtcap2",1.25894070530491e-10,0.256094768989852,0.515,0.34,2.74486841977629e-06,"LEC__preLEC"
"eif4ebp3l",1.28014988006976e-10,0.315041871300936,0.253,0.145,2.7911107835161e-06,"LEC__preLEC"
"kirrel3l",1.29015596571556e-10,0.267076417887037,0.631,0.45,2.81292705204963e-06,"LEC__preLEC"
"actl6a",1.29152651277135e-10,0.256217467743718,0.374,0.231,2.81591525579537e-06,"LEC__preLEC"
"ppm1g",1.31622583228409e-10,0.298593436194296,0.466,0.315,2.869767182129e-06,"LEC__preLEC"
"fhl3a",1.41817358807022e-10,0.332498673139756,0.259,0.149,3.0920438740695e-06,"LEC__preLEC"
"eif5",1.44229898452868e-10,0.238188379521931,0.617,0.427,3.14464447596789e-06,"LEC__preLEC"
"ndufs8a",1.48245647839919e-10,0.235299481478476,0.356,0.219,3.23219985985375e-06,"LEC__preLEC"
"BX569787.1",1.54144072359577e-10,0.61057052856728,0.141,0.068,3.36080320965585e-06,"LEC__preLEC"
"calr3a",1.56587866227013e-10,0.317254161416891,0.532,0.373,3.41408524734757e-06,"LEC__preLEC"
"ppp1cab",1.56810489743074e-10,0.267637230360269,0.305,0.182,3.41893910786825e-06,"LEC__preLEC"
"hnrpkl",1.60291652508747e-10,0.231420896016428,0.343,0.208,3.4948388996482e-06,"LEC__preLEC"
"txndc17",1.61085065301935e-10,0.285802449912565,0.289,0.169,3.51213767877808e-06,"LEC__preLEC"
"prelid1a",1.62083145127457e-10,0.231091583260196,0.35,0.212,3.53389881321395e-06,"LEC__preLEC"
"si:ch211-160o17.4",1.7095946285842e-10,0.354406266877491,0.273,0.16,3.72742916870213e-06,"LEC__preLEC"
"mapk14a",1.724682758092e-10,0.418444849294902,0.179,0.093,3.76032581746798e-06,"LEC__preLEC"
"akr1a1b",1.74574272782915e-10,0.336104704932874,0.373,0.239,3.8062428694859e-06,"LEC__preLEC"
"slc30a7",1.74806282258394e-10,0.36883548706654,0.263,0.15,3.81130137207976e-06,"LEC__preLEC"
"sb:cb81",1.80331661404727e-10,0.64984886088071,0.123,0.056,3.93177121360727e-06,"LEC__preLEC"
"hnrnpa0a",1.8345775489976e-10,0.256937368262723,0.761,0.577,3.99992943007947e-06,"LEC__preLEC"
"phf14",1.8737023594671e-10,0.295768778609429,0.289,0.172,4.08523325434613e-06,"LEC__preLEC"
"sox11a",1.90946901855248e-10,0.361858310154351,0.315,0.196,4.16321530114997e-06,"LEC__preLEC"
"psap",1.91849603232497e-10,0.308323018741268,0.485,0.325,4.18289689927812e-06,"LEC__preLEC"
"nansa",1.96554660640935e-10,0.402223611605135,0.17,0.087,4.2854812659543e-06,"LEC__preLEC"
"rab5ab",2.02951304871135e-10,0.254714600589365,0.38,0.236,4.42494730010536e-06,"LEC__preLEC"
"slc22a7b.1",2.11067142963936e-10,1.10419683552395,0.075,0.025,4.60189691804269e-06,"LEC__preLEC"
"mboat7",2.13243285846827e-10,0.741021405256647,0.086,0.032,4.64934336131837e-06,"LEC__preLEC"
"akap13",2.19328345609133e-10,0.278937372219825,0.287,0.171,4.78201591931593e-06,"LEC__preLEC"
"aatf",2.28999595803881e-10,0.791266420027516,0.11,0.047,4.99287818731202e-06,"LEC__preLEC"
"srp19",2.3205105460525e-10,0.268197178067212,0.326,0.199,5.05940914355828e-06,"LEC__preLEC"
"hint1",2.33017811817931e-10,0.257998883560306,0.542,0.372,5.08048735106635e-06,"LEC__preLEC"
"hnrnpa1b",2.3439185735368e-10,0.257786899568974,0.637,0.453,5.11044566588229e-06,"LEC__preLEC"
"sf3a2",2.62369297556861e-10,0.280689551600959,0.436,0.285,5.72043779463224e-06,"LEC__preLEC"
"clint1a",2.62554958609549e-10,0.274365438531581,0.302,0.181,5.72448576256399e-06,"LEC__preLEC"
"pabpn1",2.62895816544552e-10,0.253598553327943,0.585,0.404,5.73191748812088e-06,"LEC__preLEC"
"zgc:56095",2.64534067892713e-10,0.283558772011114,0.357,0.222,5.76763628226483e-06,"LEC__preLEC"
"dram2b",2.70530392034324e-10,0.372029903793416,0.209,0.113,5.89837413752437e-06,"LEC__preLEC"
"pdap1a",2.70780724445201e-10,0.264268201949858,0.644,0.475,5.90383213507872e-06,"LEC__preLEC"
"lmnb1",2.77782303008256e-10,0.287427018069252,0.353,0.22,6.056487552489e-06,"LEC__preLEC"
"reep3a",2.81280051306097e-10,0.251890880250077,0.31,0.187,6.13274895862684e-06,"LEC__preLEC"
"psmc6",2.93115288686502e-10,0.215883951552715,0.485,0.317,6.39079263923181e-06,"LEC__preLEC"
"stx12",2.94343858629247e-10,0.244326089351981,0.379,0.237,6.41757914969348e-06,"LEC__preLEC"
"chmp6b",3.03786166336686e-10,0.164618570239259,0.397,0.246,6.62344978463876e-06,"LEC__preLEC"
"si:ch211-51h9.6",3.08166857806672e-10,0.407227606451323,0.119,0.053,6.71896200075887e-06,"LEC__preLEC"
"eif2b1",3.10288906820061e-10,0.491083018987933,0.164,0.084,6.76522903539778e-06,"LEC__preLEC"
"parp16",3.2269476142299e-10,0.389008160345808,0.157,0.079,7.03571388330545e-06,"LEC__preLEC"
"hm13",3.31124482000428e-10,0.295970567031929,0.279,0.164,7.21950708105534e-06,"LEC__preLEC"
"lrrc59",3.44645938922907e-10,0.250810525892935,0.22,0.122,7.51431540633614e-06,"LEC__preLEC"
"sdhb",3.54426156756651e-10,0.164140602266519,0.296,0.175,7.72755349576526e-06,"LEC__preLEC"
"matr3l1.1",3.55682079540093e-10,0.262223745320326,0.24,0.137,7.75493638021265e-06,"LEC__preLEC"
"bysl",3.61213210934226e-10,0.319373646359874,0.259,0.151,7.87553163799894e-06,"LEC__preLEC"
"nop2",3.77278644459982e-10,0.359445179901707,0.319,0.199,8.22580628516098e-06,"LEC__preLEC"
"cnot3b",3.89288416227206e-10,0.498571749427086,0.148,0.073,8.48765533900178e-06,"LEC__preLEC"
"ccnt2b",3.9690891799577e-10,0.348764202498836,0.248,0.145,8.65380513906176e-06,"LEC__preLEC"
"nucks1a",3.99649876442702e-10,0.226239835564829,0.842,0.715,8.71356625608024e-06,"LEC__preLEC"
"atp6ap2",4.04402163738518e-10,0.288442962635583,0.296,0.18,8.81718037599092e-06,"LEC__preLEC"
"mphosph6",4.22473587935419e-10,0.476412040657354,0.175,0.092,9.21119163775593e-06,"LEC__preLEC"
"robo4",4.29001625550854e-10,0.197543319049128,0.421,0.269,9.35352244188528e-06,"LEC__preLEC"
"shc1",4.43568579894268e-10,0.251930863739628,0.267,0.154,9.67112574743473e-06,"LEC__preLEC"
"kpnb3",4.4802585832969e-10,0.326203743784166,0.203,0.111,9.76830778916222e-06,"LEC__preLEC"
"poglut1",4.55505005642806e-10,0.686177427876396,0.123,0.057,9.9313756380301e-06,"LEC__preLEC"
"rpe",5.02022067198628e-10,0.442370004305769,0.172,0.09,1.09455871311317e-05,"LEC__preLEC"
"sgk1",5.12163513952805e-10,0.25011919087906,0.671,0.491,1.1166701094713e-05,"LEC__preLEC"
"faua",5.1643825430296e-10,-0.153341721006352,0.996,0.997,1.12599032585674e-05,"LEC__preLEC"
"CABZ01115113.1",5.22774399943401e-10,0.289476977597009,0.233,0.132,1.1398050241966e-05,"LEC__preLEC"
