"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","group"
"rpl37.1",1.6632196255871e-23,-0.504338340567998,0.996,1,4.0103551612156e-19,"LEC"
"icn",1.01634647501462e-15,2.6814374022824,0.299,0.035,2.45061462055526e-11,"LEC"
"si:dkey-251i10.2",3.67853145711346e-14,-3.62388321642147,0.017,0.263,8.86967504939199e-10,"LEC"
"atp5f1e",4.07967405962818e-12,-0.513990940575109,0.892,0.933,9.83691009257547e-08,"LEC"
"atp5md",4.36666235518805e-12,-0.721390624043359,0.779,0.891,1.05288962708294e-07,"LEC"
"tmsb4x",4.57047252357011e-11,-0.25149948694539,1,1,1.10203233488323e-06,"LEC"
"cox7c",6.85580115247497e-11,-0.517010575646019,0.913,0.965,1.65307077388476e-06,"LEC"
"hapln3",4.10471801756966e-10,-2.76919677839502,0.147,0.368,9.89729608396397e-06,"LEC"
"lyve1a",5.64321217971752e-09,-1.40117693046032,0.117,0.337,0.000136069132077349,"LEC"
"ablim1b",1.0116280047527e-08,-2.58877746105762,0.087,0.277,0.00024392374450597,"LEC"
"loxl1",1.60799584479481e-08,-2.76874786186151,0.108,0.302,0.000387719958096924,"LEC"
"kif26ab",5.70239926971469e-08,-1.36581924895344,0.286,0.484,0.00137496251191361,"LEC"
"nfatc1",6.70578978081439e-08,-1.36574457858331,0.589,0.702,0.00161690003194997,"LEC"
"sh3gl3a",7.02955016145931e-08,-1.28606258534394,0.455,0.632,0.00169496513493107,"LEC"
"si:dkey-151g10.6",8.70211845713961e-08,-0.250752661856117,1,1,0.0020982548023855,"LEC"
"ptn",1.01640384415336e-07,-1.12753910821644,0.398,0.579,0.00245075294902257,"LEC"
"meox1",1.61574609717706e-07,-2.63378242478664,0.078,0.249,0.00389588698951333,"LEC"
"metap2b",1.73405197884912e-07,-0.595349023177343,0.753,0.818,0.004181146131401,"LEC"
"gch2",2.58855963445695e-07,0.723913702566571,0.68,0.435,0.0062415349906026,"LEC"
"fam102aa",3.73858908693693e-07,-1.07167484229778,0.632,0.751,0.00901448600642233,"LEC"
"tshz2",7.68143208881212e-07,-2.37407140229784,0.165,0.34,0.0185214690525438,"LEC"
"sema3d",8.03382284016442e-07,-3.1879167585932,0.061,0.207,0.0193711536322044,"LEC"
"pfn1",8.06557912558524e-07,0.701173699695364,0.818,0.688,0.0194477243876111,"LEC"
"zgc:153409",9.19035298860161e-07,-0.577013587983658,0.931,0.954,0.0221597791261162,"LEC"
"piezo1",9.89104926954841e-07,-1.04200390888662,0.506,0.656,0.0238492979987351,"LEC"
"zgc:153867",1.11862930179379e-06,0.281275316099808,0.978,0.972,0.0269723897248519,"LEC"
"mpp7a",1.19311608333071e-06,-1.19088652021189,0.273,0.456,0.02876841500127,"LEC"
"lmo4a",1.40519999533159e-06,0.798873845939238,0.74,0.593,0.0338821822874353,"LEC"
"ppib",1.40572841975009e-06,0.282918741120412,0.97,0.958,0.0338949236570141,"LEC"
"strbp",2.15993372750391e-06,0.421758323875123,0.844,0.684,0.0520803220375743,"LEC"
"adam8a",2.3508902688066e-06,0.902855560229523,0.623,0.467,0.0566846661614648,"LEC"
"osr2",2.80963020641601e-06,1.21558150693694,0.255,0.098,0.0677458035371028,"LEC"
"ctdspla",2.89184377215879e-06,-0.914183272212886,0.753,0.8,0.0697281370342928,"LEC"
"me3",3.00336956009833e-06,-1.13383052613317,0.446,0.568,0.072417246833091,"LEC"
"CR456627.1",3.26314689708603e-06,1.48825655988467,0.212,0.07,0.0786809979825385,"LEC"
"mt-cyb",6.74241046102275e-06,0.308055907990046,0.991,0.979,0.162573001036181,"LEC"
"eef1b2",7.70742018934076e-06,0.241261171055796,0.991,0.993,0.185841315605384,"LEC"
"rbpjb",7.95106298945315e-06,0.63880822232457,0.701,0.551,0.191716030801694,"LEC"
"mpp2b",1.22448724864918e-05,-2.79134143966034,0.026,0.133,0.29524836539429,"LEC"
"dut",1.26593545031747e-05,0.5966559720156,0.714,0.565,0.305242355780549,"LEC"
"actb1",1.35251135538988e-05,0.276331572793734,0.991,0.989,0.326117538011609,"LEC"
"nr2f2",1.45262788261949e-05,0.502345209263978,0.883,0.733,0.350257635057212,"LEC"
"hoxd9a",1.51973596554589e-05,-3.60938910466324,0.026,0.13,0.366438736012426,"LEC"
"celsr1b",1.73481579658987e-05,-0.692157478975963,0.675,0.758,0.418298784873749,"LEC"
"ugt1b5",1.75143306477564e-05,0.646374629447111,0.662,0.474,0.422305540578703,"LEC"
"mafa",1.97748423780326e-05,1.45150077004463,0.19,0.067,0.476810999419122,"LEC"
"tomm40l",2.34041746071308e-05,0.996905562562106,0.364,0.204,0.564321458127137,"LEC"
"ldb2a",2.87938430639103e-05,-0.51795798687446,0.853,0.916,0.694277143957006,"LEC"
"dhrs11a",2.94399532289142e-05,1.04491229543154,0.359,0.204,0.709856152255578,"LEC"
"nme2b.1",3.04551227712834e-05,0.227185923427554,0.987,0.993,0.734333920261185,"LEC"
"pard3ba",3.18956478745359e-05,-1.32703187555776,0.221,0.372,0.769067861550809,"LEC"
"cldn11a",3.33626615375321e-05,-0.644833667723127,0.481,0.635,0.804440494992975,"LEC"
"h2az2b",3.38223794333545e-05,0.278332691425363,0.961,0.968,0.815525212897044,"LEC"
"cotl1",3.50010151113477e-05,0.457788439154625,0.823,0.702,0.843944476364815,"LEC"
"mgat4b",3.51617352061497e-05,-1.66076423453431,0.074,0.204,0.847819759290681,"LEC"
"rgs4",3.662174851941e-05,-2.45587701545276,0.03,0.133,0.883023600300015,"LEC"
"lrrc8aa",4.26572287749034e-05,-0.785557755090719,0.303,0.456,1,"LEC"
"klf17",5.3603262030777e-05,-2.08368582678496,0.078,0.2,1,"LEC"
"si:ch211-194e15.5",6.52782003192462e-05,-5.23749491644384,0,0.067,1,"LEC"
"si:ch211-227e10.1",6.89571453185184e-05,-1.00162923207428,0.208,0.361,1,"LEC"
"cox6b2",7.12333304788417e-05,0.226274277859118,0.948,0.972,1,"LEC"
"zgc:171772",7.27029678711577e-05,-0.186766161007679,0.996,1,1,"LEC"
"zgc:92335",7.42902736972013e-05,1.06547678801691,0.234,0.102,1,"LEC"
"EMC4",8.35095163474823e-05,0.929964253862875,0.281,0.14,1,"LEC"
"rapgef4",8.39515959382293e-05,-1.98457940172074,0.087,0.207,1,"LEC"
"krt91",8.88362927956279e-05,1.64617273188038,0.212,0.091,1,"LEC"
"vamp5",8.98932105797771e-05,0.531112807095678,0.745,0.635,1,"LEC"
"dnph1",9.01693858625685e-05,0.697006146813462,0.424,0.253,1,"LEC"
"ptprb",9.16942265423933e-05,-0.774653533021372,0.545,0.67,1,"LEC"
"uck2b",9.20577386410247e-05,0.600947285079159,0.532,0.361,1,"LEC"
"ncor2",9.50619440607624e-05,-0.398421250952267,0.788,0.839,1,"LEC"
"orc4",9.67096964946344e-05,0.884466635062777,0.398,0.242,1,"LEC"
"dynll1",9.82901127212975e-05,0.361491929632149,0.952,0.947,1,"LEC"
"tuba8l4",0.000100844822594615,0.311242186785626,0.97,0.905,1,"LEC"
"mef2cb",0.000113270960126633,-0.257950557660764,0.905,0.965,1,"LEC"
"im:7151449",0.000121156890675968,-1.73630379588275,0.121,0.246,1,"LEC"
"ftr83",0.000123901843526632,0.838889161186533,0.186,0.07,1,"LEC"
"ntn1b",0.000124357356007408,-1.19729236862686,0.203,0.347,1,"LEC"
"kdr",0.000134491429313313,-0.435727181747175,0.727,0.821,1,"LEC"
"mt-nd1",0.000135817341810799,0.361929305791632,0.944,0.916,1,"LEC"
"FAM124A",0.000142465352844619,-1.57624579054233,0.026,0.116,1,"LEC"
"tfpia",0.000166267718153957,0.467807881522305,0.593,0.425,1,"LEC"
"ppp1r9ala",0.000167771238492904,-0.833042859043102,0.277,0.421,1,"LEC"
"rcc2",0.000180477974761594,-0.52754682194438,0.693,0.747,1,"LEC"
"aak1b",0.000182828493113825,-0.973132466347036,0.277,0.428,1,"LEC"
"zic2a",0.000191877290118442,-2.16011211811489,0.039,0.133,1,"LEC"
"psmb6",0.000195113265692891,0.361010715253482,0.866,0.839,1,"LEC"
"anxa1a",0.000200198583355166,4.05091270265193,0.048,0,1,"LEC"
"chmp2a",0.000203086626625767,-0.648367421530406,0.541,0.656,1,"LEC"
"tcima",0.000207202038717885,0.64961557487025,0.571,0.425,1,"LEC"
"pdia4",0.000213398544252989,0.63412244856192,0.476,0.326,1,"LEC"
"zeb2b",0.000219594913531665,0.661033464053451,0.446,0.291,1,"LEC"
"btf3l4",0.000222732273511487,0.479905090572074,0.693,0.568,1,"LEC"
"krtt1c19e",0.000223705623060681,0.984278918321309,0.221,0.102,1,"LEC"
"RASSF5",0.000228918042897922,2.78558243237496,0.113,0.032,1,"LEC"
"cpe",0.000233864558913429,2.07418416660779,0.113,0.032,1,"LEC"
"rfc4",0.000235252977376725,0.736990021315588,0.437,0.277,1,"LEC"
"GARRE1",0.000238087867809193,-0.706235015831131,0.61,0.691,1,"LEC"
"h3f3b.1",0.000245554508611481,0.324878935736544,0.978,0.968,1,"LEC"
"abca1a",0.000251663768740431,-0.796618672967884,0.398,0.551,1,"LEC"
"tmem176",0.000254488521807944,0.738878592668082,0.342,0.189,1,"LEC"
"ndufa1",0.000255950070421441,-0.432759028361609,0.74,0.761,1,"LEC"
"ctss2.1",0.000258995179884447,-4.3591765862653,0,0.056,1,"LEC"
"wasf3b",0.000266776945221315,-0.474878215462884,0.784,0.818,1,"LEC"
"CT027638.1",0.000272850733262596,-0.364457589719337,1,1,1,"LEC"
"si:ch73-375g18.1",0.000292605187493762,-0.862431365637657,0.32,0.453,1,"LEC"
"CABZ01021592.1",0.000293358950663376,-0.49727077447972,0.913,0.811,1,"LEC"
"ube2v2",0.000320908678490814,0.287400225552716,0.939,0.863,1,"LEC"
"rack1",0.000358559978571502,0.167341971649759,0.996,0.996,1,"LEC"
"neo1b",0.000362246256315785,-1.68065550526643,0.091,0.2,1,"LEC"
"sult2st2",0.000367373434113186,-1.73055541478236,0.048,0.14,1,"LEC"
"caprin1a",0.000381839796643781,-0.662511095284964,0.502,0.593,1,"LEC"
"pdgfd",0.000384804245021309,-1.15314878769544,0.268,0.389,1,"LEC"
"pnrc2",0.000385000537700611,-0.261674425944564,0.974,0.982,1,"LEC"
"pik3r2",0.000402808899093688,-1.05410672526743,0.312,0.435,1,"LEC"
"pclaf",0.00041192157584771,0.438522492739438,0.671,0.53,1,"LEC"
"cks1b",0.000415713351479932,0.589933440158577,0.511,0.358,1,"LEC"
"gulp1b",0.000420710206775173,1.33398910681133,0.134,0.046,1,"LEC"
"slc22a16",0.000422229670098223,-1.64047079937018,0.048,0.14,1,"LEC"
"crim1",0.000431478664833184,-0.621116305434751,0.602,0.705,1,"LEC"
"xirp2a",0.000436098738389349,-0.681763033578127,0.701,0.786,1,"LEC"
"ddx6",0.00044885231064599,-0.631500544766313,0.463,0.586,1,"LEC"
"prox1a",0.000457933309775679,-0.77346340841312,0.801,0.846,1,"LEC"
"cenpn",0.000459067448368373,1.07816461709309,0.19,0.084,1,"LEC"
"atm",0.000498575122133679,0.747008959085361,0.351,0.214,1,"LEC"
"farsa",0.000509527266261674,0.739388116502025,0.437,0.295,1,"LEC"
"mical2a",0.000512587498756918,-0.553862816583345,0.385,0.523,1,"LEC"
"gpc6a",0.000515212040269046,0.86604414701954,0.368,0.239,1,"LEC"
"tcp1",0.000519782477282909,0.33700476058895,0.87,0.811,1,"LEC"
"cfdp1",0.00053078055963776,-0.817320669801639,0.364,0.488,1,"LEC"
"tns1b",0.000536260565443105,-0.389722993655584,0.801,0.846,1,"LEC"
"ndufb2",0.000549096659860893,0.341901937637841,0.844,0.74,1,"LEC"
"kdm6al",0.000554060891889982,1.45781398110843,0.152,0.06,1,"LEC"
"ywhaqa",0.000561896800777222,0.311853428080438,0.9,0.814,1,"LEC"
"ndufa4l",0.000564366038834993,0.264363655165341,0.974,0.937,1,"LEC"
"brd7",0.000564690962387635,-0.687687796221017,0.541,0.614,1,"LEC"
"slco2b1",0.000594790540990981,0.909006941001044,0.407,0.274,1,"LEC"
"calcrlb",0.000634277360984802,-0.4887029067094,0.55,0.667,1,"LEC"
"gcna",0.000641599514971687,1.50991321646794,0.165,0.07,1,"LEC"
"atp5mc1",0.000651566105547301,0.353785837436836,0.87,0.821,1,"LEC"
"ca8",0.000653537002512862,-2.20156669786917,0.035,0.116,1,"LEC"
"nos1apa",0.000656720352094839,-0.77126288376794,0.368,0.491,1,"LEC"
"si:ch211-152c2.3",0.000665619808300092,-1.18605256864719,0.242,0.372,1,"LEC"
"fat1a",0.000667356998044696,-0.860971750615112,0.281,0.407,1,"LEC"
"ch25h",0.00067497917122649,1.31768668316125,0.216,0.109,1,"LEC"
"siva1",0.000683417857672623,0.582975706916007,0.394,0.249,1,"LEC"
"fthl31",0.000685559334457232,-0.894977157809773,0.264,0.386,1,"LEC"
"uqcrc1",0.000685617774997685,0.387936511199013,0.732,0.621,1,"LEC"
"pdzd2",0.000689029529279953,1.12840028353137,0.286,0.168,1,"LEC"
"rbx1",0.00072439021983638,0.280812668467125,0.913,0.863,1,"LEC"
"syne1b",0.000724433539229525,-0.727607349148844,0.294,0.421,1,"LEC"
"bcl11aa",0.000740272208073766,0.585653092239002,0.541,0.396,1,"LEC"
"mt-atp6",0.000747716587894418,0.286982809825437,0.978,0.965,1,"LEC"
"zgc:113363",0.000750976722799043,-0.599151113776935,0.719,0.754,1,"LEC"
"ppiab",0.000766573619507678,0.185376106760391,0.987,0.989,1,"LEC"
"slc25a18",0.000780390155027852,-1.04315758350471,0.277,0.379,1,"LEC"
"itga9",0.000801522291568402,-0.676687707163761,0.714,0.782,1,"LEC"
"si:ch211-176g6.2",0.000815769177610897,-2.30690858905137,0.043,0.126,1,"LEC"
"lamc3",0.000827734706805642,-2.75953391864753,0.017,0.084,1,"LEC"
"sult1st1",0.000833266438071081,0.869917047738934,0.26,0.144,1,"LEC"
"tubb2b",0.000837354110015746,0.357202329809509,0.896,0.835,1,"LEC"
"hmox2a",0.000837772545981062,-2.40607786529889,0.03,0.105,1,"LEC"
"zgc:162339",0.000853315077993861,0.626770180752239,0.359,0.218,1,"LEC"
"baiap2a",0.000854805117500367,-0.746633913511641,0.45,0.561,1,"LEC"
"si:ch211-266k8.4",0.000877646321557193,1.51674809567818,0.126,0.046,1,"LEC"
"ssr1",0.00089986645586702,-0.784428469920518,0.342,0.456,1,"LEC"
"oaz1b",0.000907667411637793,0.33985579779332,0.818,0.733,1,"LEC"
"prdx2",0.000932030001273294,0.241855691430754,0.909,0.898,1,"LEC"
"nkain4",0.000940340766740806,-1.04443545814506,0.351,0.463,1,"LEC"
"slc16a6a",0.000958468177100266,-2.63216474677894,0.009,0.067,1,"LEC"
"poln",0.00095870507299061,3.15424226504918,0.048,0.004,1,"LEC"
"bicd1a",0.000959989802942378,-2.07487586891036,0.026,0.098,1,"LEC"
"dchs1b",0.000989509001239141,0.574537051954751,0.528,0.368,1,"LEC"
"cyp2k16",0.00102674285802269,-4.01570018330807,0,0.046,1,"LEC"
"zgc:174653",0.00103908464686365,-3.60549550000646,0.004,0.056,1,"LEC"
"diaph3",0.00107875659857461,0.447517543227307,0.541,0.4,1,"LEC"
"trim3b",0.00112201360281822,0.692742441102791,0.338,0.211,1,"LEC"
"gpm6ab",0.00112644305343094,-0.524340806561897,0.394,0.516,1,"LEC"
"exoc3l2a",0.00113520553985595,1.03170349145665,0.32,0.196,1,"LEC"
"calm1b",0.00114975227763095,1.85050218819498,0.113,0.039,1,"LEC"
"eef1g",0.00115048053694005,0.143966317974924,1,0.996,1,"LEC"
"SEMA4F",0.00116059296375767,-0.566335333465312,0.571,0.681,1,"LEC"
"tlx1",0.00118423051010287,1.42377282111423,0.203,0.105,1,"LEC"
"slc29a1a",0.00135897896381922,-0.780319304635971,0.623,0.674,1,"LEC"
"idh2",0.00136501360965628,0.263802793458635,0.922,0.874,1,"LEC"
"naca",0.00137798217012084,0.128802757929878,0.987,1,1,"LEC"
"ets1",0.00140112475778912,-0.858997457876435,0.429,0.512,1,"LEC"
"grb10a",0.00140738837666398,-0.270457893282835,0.697,0.779,1,"LEC"
"fabp7a",0.00140762291424423,0.0533147743351088,0.225,0.119,1,"LEC"
"agpat4",0.00142523971964363,1.00977579102985,0.264,0.154,1,"LEC"
"cenpo",0.00145627500970273,1.10111616393369,0.203,0.105,1,"LEC"
"calcrla",0.00149059508157881,0.463514629784888,0.615,0.477,1,"LEC"
"myl6",0.00153473700650702,0.390672499617848,0.662,0.589,1,"LEC"
"prrg2",0.00156832970574268,2.85185502206496,0.035,0,1,"LEC"
"slc39a3",0.00158446720351189,2.1827410816741,0.061,0.011,1,"LEC"
"ctbp2a",0.00161126746261609,0.569280225647746,0.372,0.246,1,"LEC"
"si:ch211-222l21.1",0.00161322262514176,0.174808137020345,0.983,0.993,1,"LEC"
"ampd3a",0.00162641247181105,-4.95701002329521,0,0.042,1,"LEC"
"nfe2l1a",0.00162641247181105,-3.45475672201845,0,0.042,1,"LEC"
"tm4sf18",0.00163773860292725,0.674916713642105,0.541,0.425,1,"LEC"
"zgc:162730",0.00164758375417211,0.567093470801792,0.654,0.547,1,"LEC"
"smc1al",0.00165295211363885,0.319389379688864,0.879,0.772,1,"LEC"
"trim3a",0.00167547176641459,0.646985701450359,0.39,0.263,1,"LEC"
"bcl7ba",0.0016782867557292,-1.22411650426698,0.147,0.253,1,"LEC"
"lyve1b",0.00176736612244637,-0.541647942859261,0.766,0.828,1,"LEC"
"ebag9",0.00179070197556519,0.564851775394568,0.351,0.221,1,"LEC"
"sugt1",0.00182433230469072,0.55141656080252,0.463,0.333,1,"LEC"
"notch1b",0.00191788060748511,-0.697087927958853,0.515,0.614,1,"LEC"
"h3f3b.1.1",0.0019230925813984,0.269770977883449,0.892,0.842,1,"LEC"
"emid1",0.00203523493859684,-1.03848559356451,0.221,0.337,1,"LEC"
"gabpb2b",0.00206419167068631,0.885593659374699,0.126,0.049,1,"LEC"
"pbx3b",0.00207304844418009,2.10953032869901,0.078,0.021,1,"LEC"
"cyp3c1",0.00210110853458161,-1.20579892815256,0.108,0.204,1,"LEC"
"hsd17b7",0.00212385653305864,1.54330711315335,0.16,0.077,1,"LEC"
"hsp70.1",0.00215960185117353,-2.69852671180754,0.026,0.091,1,"LEC"
"dohh",0.00219232852232116,0.692676727455493,0.42,0.302,1,"LEC"
"atp5mc3a",0.0022370918327796,0.257558248251048,0.922,0.835,1,"LEC"
"ube2l3a",0.00225621916886364,0.438948626557384,0.584,0.453,1,"LEC"
"mt-co3",0.00227795958625038,0.211576087199955,0.996,0.996,1,"LEC"
"inpp4ab",0.00231661318255009,2.20531410945251,0.095,0.032,1,"LEC"
"adoa",0.00231934410750746,1.13091191960196,0.165,0.077,1,"LEC"
"uqcrc2a",0.00232010580151826,0.411753932371332,0.632,0.502,1,"LEC"
"agrn",0.00234284406627965,0.478185640616295,0.545,0.421,1,"LEC"
"kirrel1b",0.00241250972781801,-1.12639983189194,0.13,0.232,1,"LEC"
"CU467822.2",0.00242970609702136,1.16261994029676,0.065,0.014,1,"LEC"
"eif1b",0.00244262530125793,0.264421183300714,0.831,0.723,1,"LEC"
"med6",0.00245073938329829,0.516440344446166,0.723,0.632,1,"LEC"
"RALGDS",0.00247681697046825,0.528847220676009,0.584,0.474,1,"LEC"
"BX322657.4",0.00250806082907942,-1.62220958863015,0.056,0.137,1,"LEC"
"cdh6",0.00257645485677386,-0.541363242657896,0.792,0.825,1,"LEC"
"rap1aa",0.00257860260554595,0.253562169625489,0.723,0.604,1,"LEC"
"slbp",0.00258424317664275,0.442955283187571,0.498,0.361,1,"LEC"
"cxcl18b",0.00259571398906901,1.08896311216403,0.221,0.123,1,"LEC"
"myl9a",0.00268740490498526,0.309970867564145,0.675,0.526,1,"LEC"
"hsd3b7",0.00268839196203187,-1.0851122922016,0.108,0.204,1,"LEC"
"cryl1",0.00270845523480178,0.658470460681094,0.442,0.323,1,"LEC"
"mprip",0.00273458814144493,-0.415934502408172,0.68,0.726,1,"LEC"
"socs3b",0.00275674231892262,0.588358019961272,0.476,0.361,1,"LEC"
"itga5",0.0027882203775139,-0.36645700454189,0.736,0.775,1,"LEC"
"znf318",0.00279224133206479,-0.574592037143991,0.437,0.533,1,"LEC"
"kdsr",0.00279297530461241,-0.971939867684289,0.134,0.235,1,"LEC"
"baxa.1",0.00282270540997852,0.512199235556534,0.476,0.351,1,"LEC"
"afap1l1b",0.00283059538436664,0.262738862139774,0.952,0.923,1,"LEC"
"ap1s3b",0.00285887014296517,0.540176733764488,0.437,0.309,1,"LEC"
"clgn",0.00289203132952707,0.498668672226078,0.372,0.253,1,"LEC"
"mmp15b",0.00294043789050747,0.971118237423247,0.303,0.196,1,"LEC"
"ap2b1",0.00300746204286993,-0.622093974714722,0.459,0.537,1,"LEC"
"txlna",0.00302632708298327,0.721931046381212,0.429,0.323,1,"LEC"
"fkbp2",0.00303991168172614,0.408608865990146,0.74,0.66,1,"LEC"
"lamb1b",0.0030582019188317,-0.920348613348497,0.286,0.393,1,"LEC"
"zgc:86764",0.00311778996253769,0.758194898480335,0.338,0.228,1,"LEC"
"rhd",0.00313209193469211,2.81999421710153,0.03,0,1,"LEC"
"kazna",0.00313801153097911,-2.03432042657642,0.022,0.081,1,"LEC"
"psmc2",0.00313969244157223,0.360697784302016,0.719,0.593,1,"LEC"
"igf2bp2b",0.00315688977892997,-0.35052521158055,0.545,0.614,1,"LEC"
"skia",0.00319582443535958,0.401549166417434,0.714,0.628,1,"LEC"
"hmgb2b",0.00320580203426004,0.232969283546184,0.961,0.954,1,"LEC"
"snx4",0.00320951384378593,0.587485908103808,0.511,0.4,1,"LEC"
"si:ch1073-228h2.2",0.00327157533098174,1.77013657986265,0.104,0.039,1,"LEC"
"tagapa",0.00328509693205369,-1.7413284176152,0.017,0.074,1,"LEC"
"col1a1a",0.00329387321636071,0.119819435821756,0.117,0.046,1,"LEC"
"NDUFB1",0.00330540452009148,-0.581076577080853,0.459,0.551,1,"LEC"
"cebpd",0.00332618087940723,1.04687681742897,0.16,0.077,1,"LEC"
"si:ch73-86n18.1",0.00334622693057177,0.239490590248128,0.506,0.354,1,"LEC"
"crybg1a",0.00336753018141488,-0.58431894114906,0.498,0.582,1,"LEC"
"si:ch211-136a13.1",0.00340321010519438,2.40748986412399,0.048,0.007,1,"LEC"
"alg2",0.00341122823059519,1.45481742882888,0.143,0.067,1,"LEC"
"tmem222a",0.00342084331940664,1.70522714567034,0.108,0.042,1,"LEC"
"elp5",0.00345021261371018,0.756461688381092,0.121,0.049,1,"LEC"
"gxylt2",0.00345369041309828,-2.00323997847939,0.048,0.119,1,"LEC"
"atrxl",0.00346379290302247,0.453363383581926,0.554,0.425,1,"LEC"
"insig1",0.0034640130128871,0.732520946673766,0.307,0.196,1,"LEC"
"meis2a.1",0.00352991342107737,0.677752867426879,0.58,0.477,1,"LEC"
"BX005085.3",0.00354138802845789,-0.817705049767816,0.221,0.323,1,"LEC"
"nucks1b",0.00355347693957764,0.370190164764112,0.688,0.568,1,"LEC"
"sdha",0.00356252725929785,0.578164245818028,0.463,0.344,1,"LEC"
"vezf1b",0.00363697395434668,-1.36812087437309,0.143,0.235,1,"LEC"
"foxl1",0.00365048896643604,1.97799298699189,0.048,0.007,1,"LEC"
"cav1",0.00365943309502886,-0.831335165618739,0.247,0.361,1,"LEC"
"stmn1a",0.00370162273859891,0.335263908950238,0.831,0.786,1,"LEC"
"actn4",0.0037240804709572,0.351753656930574,0.857,0.807,1,"LEC"
"vps28",0.00376476958625069,0.60049123108248,0.476,0.358,1,"LEC"
"nrarpb",0.00377224374977132,-0.752022802913284,0.16,0.263,1,"LEC"
"elavl4",0.00377827508418428,2.03550051954612,0.074,0.021,1,"LEC"
"ccn2a",0.00378693311130523,-0.829182228049053,0.156,0.253,1,"LEC"
"hspa12a",0.00379541338037854,0.566238721972941,0.485,0.372,1,"LEC"
"ssr2",0.00381615004515017,0.315789880327118,0.844,0.793,1,"LEC"
"psat1",0.00382647268814724,0.75034517756351,0.39,0.274,1,"LEC"
"msmo1",0.00385970008139703,1.20788491780182,0.039,0.004,1,"LEC"
"kif20bb",0.00386427802465361,0.916462151375296,0.303,0.193,1,"LEC"
"si:dkey-17o15.2",0.00387158062070797,-0.707498106928719,0.212,0.326,1,"LEC"
"tie1",0.00388075860722295,-0.219919885671623,0.896,0.919,1,"LEC"
"SAMD5",0.00389347247077628,-1.62477756586993,0.121,0.211,1,"LEC"
"tmem214",0.0039245529201149,0.67666503587384,0.32,0.214,1,"LEC"
"brd9",0.00397400506907241,-0.439189702411603,0.459,0.572,1,"LEC"
"hmgb1b",0.00399251724024616,0.364631511775569,0.788,0.726,1,"LEC"
"zmynd19",0.00402326194405161,0.678938069883557,0.355,0.235,1,"LEC"
"sb:cb81",0.00404981200176604,0.683670517625304,0.177,0.088,1,"LEC"
"dhrs13b.1",0.00405529475693005,1.21468854458972,0.061,0.014,1,"LEC"
"si:dkey-199m13.7",0.00409490237117556,-2.96454956860016,0,0.035,1,"LEC"
"BX005375.1",0.00409490237117556,-3.27486426960828,0,0.035,1,"LEC"
"BX005058.2",0.00409490237117556,-3.61598864160368,0,0.035,1,"LEC"
"mt-co2",0.00410884139239959,0.217920969368463,0.991,0.993,1,"LEC"
"abtb2b",0.00414549301706452,0.746395504772854,0.13,0.056,1,"LEC"
"si:ch211-196l7.4",0.00417918532528582,0.311596090325999,0.835,0.761,1,"LEC"
"ywhabl",0.00422557003606047,0.233001892883447,0.922,0.891,1,"LEC"
"si:ch211-173m16.2",0.00423734171964894,-1.12158754855389,0.082,0.165,1,"LEC"
"ramp2",0.00425350483560073,-0.390414808684218,0.835,0.881,1,"LEC"
"pisd",0.00428620787041038,1.67228666982964,0.13,0.06,1,"LEC"
"heca",0.00434795364692519,-2.09520392623557,0.017,0.07,1,"LEC"
"cks2",0.00435596418040338,0.823824867214758,0.251,0.151,1,"LEC"
"si:ch211-266g18.9",0.00437059760925423,0.923603041281383,0.173,0.088,1,"LEC"
"msh2",0.00440043305692735,0.515717212280501,0.286,0.172,1,"LEC"
"cenpx",0.00447385200163576,0.479722691023022,0.554,0.428,1,"LEC"
"rassf4a",0.00447581932477445,1.2485413952113,0.113,0.046,1,"LEC"
"actb2",0.00451985285992969,0.144938746292849,1,0.996,1,"LEC"
"eif3c",0.00451986021694961,0.253290928643919,0.892,0.835,1,"LEC"
"cdc16",0.00457612510671381,0.52694752511246,0.212,0.116,1,"LEC"
"med19a",0.00459625562571168,-0.422345384481159,0.532,0.614,1,"LEC"
"ptbp3",0.00463423919637642,-0.409052778273864,0.58,0.674,1,"LEC"
"rap1b",0.00463967744325379,0.20192031174912,0.935,0.951,1,"LEC"
"mboat2a",0.00464711979507073,-0.38219143896959,0.472,0.572,1,"LEC"
"ube2c",0.00467694735801753,0.573679759473922,0.45,0.333,1,"LEC"
"hmgb2a",0.00474325617300671,0.163599877313304,0.987,0.975,1,"LEC"
"thsd1.1",0.00475338444933118,-0.878983108685916,0.069,0.147,1,"LEC"
"bub3",0.0047638534919251,0.361309660859515,0.494,0.368,1,"LEC"
"carhsp1",0.00477136432137345,-0.366802760240787,0.771,0.835,1,"LEC"
"atp5l",0.00477411891987775,0.191356720103935,0.957,0.926,1,"LEC"
"scyl3",0.00483427375207241,1.29129277946124,0.156,0.077,1,"LEC"
"bard1",0.0048944889359849,0.951193076567114,0.229,0.137,1,"LEC"
"samd10b",0.00490931146747671,-1.47487693247329,0.078,0.158,1,"LEC"
"cox4i2",0.00492308561461241,0.570164597554095,0.333,0.225,1,"LEC"
"arl4d",0.00494245395447475,0.759687621997935,0.117,0.049,1,"LEC"
"lrrn1",0.00495228278774331,1.28149799346139,0.126,0.056,1,"LEC"
